	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
mphK_ARO:3004541_AJE92936.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_ARO:3002691_CAD31707.1	0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	1	0
OXA-368_ARO:3001555_AMB19637.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tet36_ARO:3000197_CAD55718.1	45	0	37	6	261	6	132	46	4	1	1	9	40	20	224	305	91	10	41	2	29	6	7	1	35	142	139	422	0	0	7	162	1	0	0	46	185	135	0	11	82	44	86	19	40	74	248	74	85	12	166	58	229	6	120	2	1	3	3	64	91	68	7	1	174	164	25	1	156	39	35	25	74	149	2	9	3	15	1	324	1	4	261	165	97	80	9	29	111	3	64	192	653	0	278	12
mphL_ARO:3003072_EEL41021.1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
tet37_ARO:3002871_AAN28721.1	3	0	3	2	2	0	1	39	14	7	0	0	115	11	5	2	47	5	1	0	3	3	3	0	2	4	6	24	0	305	0	4	0	12	464	104	0	40	3	15	90	0	13	2	0	0	53	3	0	0	55	1	83	2	0	80	0	2	1	0	8	147	2	0	0	1	139	0	7	20	0	6	9	1	0	23	1	2	46	1	4	1	2	10	22	21	2	6	1	1	0	1	2	6	19	193
fosA_ARO:3000149_AAG04518.1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
armA_ARO:3000858_ADC55560.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-11_ARO:3001406_CAA80304.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
pmrF_ARO:3003578_AAC75314.1	0	103	77	0	2	1	23	132	7	25	147	2	30	297	18	9	12	6	7	0	4	0	4	1	164	13	20	9	1	5	2	14	0	26	13	21	6	10	271	17	96	4	0	19	0	1	39	5	0	0	9	2	298	876	0	129	0	23	7	1	5	31	1	0	1	2	8	0	22	44	96	3	2	4	0	9	2	43	201	22	85	158	5	8	5	5	14	7	2	170	30	1	1	3	6	311
CTX-M-156_ARO:3003164_AIS67612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
apmA_ARO:3003918_CBL58181.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0
DES-1_ARO:3004780_AAM45855.1	0	0	8	0	1	0	1	0	0	0	7	0	78	1	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8	3	1	0	0	33	1	2	0	0	2	0	0	0	1
BcII_ARO:3002878_AAA22562.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tet(B)_ARO:3000166_BAC67143.1	15	0	9	14	10	0	17	228	0	1	1	1	26	8	3	45	9	76	0	0	1	0	0	1	20	7	16	5	0	4	1	5	0	7	3	10	5	10	2	11	44	6	0	1	18	3	16	4	39	1	1	0	88	113	3	62	0	13	0	0	0	4	0	0	0	2	1	1	9	3	6	0	16	0	0	0	1	283	98	2	13	1	34	6	1	0	2	1	4	61	2	0	1	0	13	449
ADC-15_ARO:3003859_CAK95246.1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEM-112_ARO:3000975_AAS89982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CMY-13_ARO:3002024_AAQ16660.2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Bla2_ARO:3004189_AAR20596.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AAC(6')-31_ARO:3002585_CAK55557.1	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1
dfrC_ARO:3002865_AAO04716.1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
dfrG_ARO:3002868_BAE15963.1	1	0	0	8	0	0	3	49	1	0	2	4	7	4	1	0	0	1	1	0	0	0	0	0	35	2	1	1	0	0	0	3	0	1	0	104	1	0	1	2	84	0	0	1	1	1	146	0	1	6	0	1	804	1	1	0	0	0	1	0	0	183	0	1	0	1	0	0	2	1	2	0	1	0	0	3	0	37	0	1	3	0	0	1	0	1	7	0	3	0	11	4	1	0	13	77
QnrS5_ARO:3002794_AEG74319.1	1	3	118	1	2	7	20	70	0	4	0	2	0	315	5	35	8	2	0	0	9	0	0	0	11	5	3	0	1	1	0	8	0	132	0	92	9	2	1	11	111	0	3	49	0	6	35	2	9	1	1	0	42	186	4	1	0	0	1	49	10	114	0	0	0	0	5	0	117	20	19	2	0	4	0	0	1	43	2	1	35	230	48	0	26	0	11	181	9	619	1	1	0	0	62	165
ACT-14_ARO:3001836_AFU25647.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEM-193_ARO:3001053_AFC75523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
cphA2_ARO:3003099_AAB03413.1	0	0	16	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	33	2	0	0	3	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	4	0	0	0	1	44	0	0	0	0	0	0	0	0	9	1	0	0	0	46	0
mphE_ARO:3003741_ABI20451.1	95	4	173	214	1125	802	387	1761	19	4753	2	55	96	148	213	83	505	334	57	18	88	63	39	3	1228	86	110	26	2	3	129	125	2	368	3	1831	6	50	24	784	625	98	726	24	16	48	495	28	196	67	19	31	1277	811	58	687	8	4	10	104	732	2354	8	2	399	196	944	4	381	317	743	2	65	14	10	169	3	635	351	213	378	81	97	230	1125	41	72	35	132	89	2705	55	303	2	324	249
vanSG_ARO:3002937_ABA71728.1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0	0	1	2	1	1	3	0	0	5	0	0	0	0	0	4	1	0	0	2	0	3	0	0	0	0	1	0	0	4	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	3	3
SHV-9_ARO:3001068_AAB37395.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmtC_ARO:3000861_AIA09786.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FosD_ARO:3004674_BAG12271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NPS-1_ARO:3004239_AAK14791	20	0	24	7	59	76	102	15	3	1	5	820	2	9	20	55	33	8	10	3	35	11	8	0	2	27	28	5	0	0	4	46	0	5	2	52	27	17	0	80	27	18	1143	39	24	366	44	7	142	0	48	11	24	47	56	0	0	1	57	27	1371	79	8	0	47	32	2	0	65	33	44	14	3	24	0	61	0	17	0	23	0	75	106	43	1067	11	13	43	58	4	7	39	36	0	109	11
APH(2'')-IIa_ARO:3002635_AAK63040.1	0	1	0	0	35	0	48	0	0	2	1	0	0	0	76	11	0	0	0	0	0	0	0	0	7	49	58	0	0	0	0	20	0	0	0	0	36	25	0	0	0	0	18	0	1	17	0	7	10	0	0	0	0	0	14	3	0	0	0	0	8	0	0	1	10	0	2	0	49	0	0	0	0	27	0	0	0	2	0	0	0	0	11	63	14	9	7	0	22	0	0	0	159	1	81	1
vanXD_ARO:3003070_AAM09852.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OKP-A-5_ARO:3002422_CAJ19602.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mdtP_ARO:3003550_BAE78082.1	1	1	17	0	1	0	19	95	20	22	1	0	19	43	8	1	1	3	0	1	1	0	0	1	22	9	10	3	0	5	1	6	0	3	6	17	1	4	135	12	58	5	1	0	0	2	46	5	1	0	4	0	191	244	0	116	1	16	1	0	0	25	0	0	2	5	3	1	4	16	70	0	3	1	0	3	0	39	198	9	25	1	1	15	5	4	4	2	0	76	12	0	0	0	4	264
aadA27_ARO:3004682_CTQ57092.1	0	0	1	0	0	0	0	1	0	5	0	1	0	0	0	0	1	0	1	1	5	0	0	0	380	1	3	0	1	0	1	0	1	1	1	0	0	1	10	1	7	1	0	0	0	0	1	0	1	0	0	0	5	1	0	1226	0	0	0	0	3	1	0	0	0	0	85	0	0	0	6	12	1	3	2	50	2	1	433	0	76	0	2	0	0	1	0	2	3	1	85	1	0	0	0	0
vanXO_ARO:3002954_AHA41501.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	1
GES-14_ARO:3002343_ADC91899.1	7	1	126	4	19	10	114	102	14	4	0	6	60	223	20	168	38	5	66	4	118	8	37	1	320	5	8	1	0	0	1	14	2	3	1	37	21	17	9	99	103	24	191	30	5	53	32	5	32	9	1	1	18	54	32	76	0	1	1	189	235	40	4	0	12	9	35	0	292	37	18	1	13	31	0	110	1	21	92	5	31	481	205	41	307	16	68	205	45	492	78	3	13	1	75	94
OXA-209_ARO:3001809_AEM66528.1	0	0	1	0	0	0	1	10	1	1	0	0	1	1	1	0	18	0	0	0	5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	1	0	0	1	7	0	8	0	0	0	6	0	2	0	0	0	0	0	0	1	0	0	0	0	3	0	2	33	2	10	0	0	0	4	0	0	4	1	0	0	7	1	1	0	0	4	0	2	1	0	0	0	0	0
LEN-21_ARO:3002468_CAP12349.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(W/N/W)_ARO:3004442_AMP42147.1	3	0	5	1	9	1	16	22	44	53	1	1	6	2	35	2	29	11	15	2	4	1	6	0	33	40	25	18	0	63	0	35	0	35	43	43	16	54	7	0	72	9	5	0	5	5	51	18	1	7	26	10	100	3	1	63	1	0	0	0	10	51	3	0	5	13	68	0	32	3	3	0	22	21	0	39	0	89	48	7	19	0	2	29	15	44	23	0	7	1	12	2	41	470	16	89
CMY-39_ARO:3002050_BAF95726.1	0	0	8	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	23	0	17	0	0	0	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	0	3	0	0	40	0	26	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
OXA-482_ARO:3003639_AKF41839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJP-1_ARO:3000856_AND91341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_ARO:3003324_CAX52582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHV-188_ARO:3003155_CEA29751.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
CTX-M-94_ARO:3001954_ADK11041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cphA6_ARO:3003102_AAP69914.1	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1
IND-3_ARO:3002259_AAG29761.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vmlR_ARO:3004476_NP_388442.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-380_ARO:3001566_AHL30280.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
OXA-183_ARO:3001475_ADV41666.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erm(31)_ARO:3000598_AAC69327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OXA-31_ARO:3001425_AAK52604.1	5	326	491	4	33	15	75	230	0	1	344	5	25	365	24	85	37	7	0	1	20	2	3	2	11	26	20	4	1	0	2	19	2	195	4	124	67	9	1	54	79	4	211	50	8	24	85	5	17	1	3	1	298	1529	25	5	0	14	11	183	218	161	0	0	14	5	2	0	723	29	96	6	2	34	0	14	4	131	2	14	7	119	118	9	266	8	55	164	32	144	6	11	3	0	213	492
CTX-M-38_ARO:3001900_AAV70602.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEL-2_ARO:3002386_ACV69996.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arnA_ARO:3002985_AAG06942.1	7	43	313	17	3	3	21	127	11	23	135	5	59	418	15	39	15	4	16	2	18	1	5	2	76	6	11	10	4	4	1	6	0	196	3	18	37	20	224	25	39	33	13	19	19	7	18	2	6	2	4	3	96	433	13	47	6	5	20	12	11	23	1	4	4	1	3	0	30	33	18	14	26	22	0	277	1	291	74	8	125	200	24	9	7	14	55	38	17	100	18	5	6	7	117	112
OXA-337_ARO:3001525_RIL13772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kdpE_ARO:3003841_AAC73788.1	1	141	90	3	3	1	16	89	5	13	108	0	17	184	11	7	16	3	3	0	0	0	5	1	96	11	8	4	1	3	1	8	1	24	11	24	1	6	253	10	60	1	0	27	2	0	32	4	2	1	4	0	196	763	2	98	0	21	6	1	1	22	0	0	3	1	4	1	21	30	81	0	4	0	1	14	0	35	185	9	58	119	3	12	2	5	9	4	1	112	28	3	2	1	11	211
ADC-8_ARO:3003854_CAL25116.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
QnrB13_ARO:3002727_ABX72042.1	0	32	10	0	0	0	1	0	0	0	4	0	1	5	0	2	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	0	0	1	0	0	0	0	0	0	0	0	12	107	0	0	0	0	0	14	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	1	5	1	0	0	0	0	8	0	5	1	0	0	0	0	20
